city,distance_km,vehicle_type,mileage_kmpl,fuel_price_per_l,food_type,food_budget_tier,meals_per_day,activity_count,activity_type,needs_accommodation,hotel_cost_per_night,people_count,transport_type,total_daily_expense
Jaipur,60.8,bike,43.8,102.0,cafe,budget,3,1,beach,1,916.26,2,rental_vehicle,2903.38
Goa,147.7,bike,49.3,102.0,local_cuisine,budget,3,4,cafe_hopping,0,0.0,1,taxi,1790.06
Mumbai,119.3,scooter,51.6,102.0,veg,budget,3,5,sightseeing,1,2716.45,1,rental_vehicle,4660.61
Jaipur,132.8,car,20.8,102.0,fast_food,budget,3,1,cafe_hopping,1,2494.58,1,taxi,4525.69
Goa,22.5,bike,48.7,102.0,non_veg,mid_range,3,4,shopping,0,0.0,4,public_transport,6422.2
Delhi,157.6,bike,34.5,102.0,local_cuisine,mid_range,3,1,shopping,0,0.0,1,personal_vehicle,1699.45
Jaipur,110.2,ev,0.14,8.5,local_cuisine,mid_range,3,4,adventure,0,0.0,1,public_transport,1762.74
Bengaluru,38.0,bike,39.9,102.0,veg,mid_range,2,2,adventure,0,0.0,1,personal_vehicle,1109.87
Bengaluru,139.1,bike,42.4,102.0,non_veg,mid_range,2,3,adventure,1,2580.93,3,taxi,6734.07
Delhi,135.2,bike,33.9,102.0,fast_food,mid_range,3,3,shopping,0,0.0,1,personal_vehicle,1904.66
Chennai,184.7,car,12.7,102.0,non_veg,fine_dining,2,3,museum,1,4291.7,4,personal_vehicle,13822.24
Kochi,146.5,car,14.3,102.0,fast_food,mid_range,2,2,adventure,1,3031.34,3,taxi,7322.03
Jaipur,81.6,ev,0.12,8.5,fast_food,budget,3,2,cafe_hopping,1,1152.98,1,personal_vehicle,2149.62
Jaipur,32.5,bike,33.1,102.0,fast_food,fine_dining,3,1,museum,0,0.0,2,taxi,5095.38
Jaipur,16.2,car,21.5,102.0,fast_food,budget,3,5,beach,0,0.0,2,rental_vehicle,2499.59
Bengaluru,176.7,ev,0.11,8.5,non_veg,mid_range,3,5,shopping,1,1348.26,2,personal_vehicle,5026.22
Jaipur,92.0,ev,0.14,8.5,fast_food,mid_range,3,3,entertainment,0,0.0,1,public_transport,1700.32
Bengaluru,178.9,scooter,43.1,102.0,cafe,budget,3,4,adventure,0,0.0,1,public_transport,1508.52
Mumbai,106.3,car,13.0,102.0,fast_food,mid_range,3,2,museum,1,3222.21,1,personal_vehicle,5275.53
Delhi,90.8,bike,37.8,102.0,cafe,mid_range,2,1,beach,0,0.0,1,rental_vehicle,1352.37
Goa,53.0,scooter,40.2,102.0,local_cuisine,budget,2,4,beach,0,0.0,2,taxi,2355.63
Hyderabad,125.8,scooter,44.9,102.0,veg,budget,3,1,adventure,0,0.0,4,taxi,3428.06
Hyderabad,51.9,scooter,45.9,102.0,cafe,budget,3,2,shopping,0,0.0,1,rental_vehicle,1181.6
Bengaluru,101.6,bike,42.0,102.0,local_cuisine,mid_range,2,5,adventure,1,3421.41,1,personal_vehicle,5079.46
Chennai,95.3,scooter,50.5,102.0,fast_food,mid_range,2,2,cafe_hopping,1,2075.04,1,personal_vehicle,3223.89
Kochi,136.4,bike,47.1,102.0,veg,mid_range,3,1,sightseeing,0,0.0,1,taxi,1792.86
Goa,149.5,scooter,40.2,102.0,fast_food,mid_range,2,2,sightseeing,1,2419.35,1,public_transport,4149.2
Chennai,193.7,car,16.3,102.0,cafe,mid_range,3,5,adventure,0,0.0,1,public_transport,2953.28
Mumbai,174.4,ev,0.17,8.5,local_cuisine,budget,3,3,sightseeing,1,1726.73,2,public_transport,3669.99
Goa,19.8,bike,30.4,102.0,cafe,budget,3,1,adventure,0,0.0,2,rental_vehicle,1701.63
Jaipur,23.0,car,15.6,102.0,non_veg,mid_range,3,5,entertainment,0,0.0,1,taxi,2160.96
Hyderabad,89.5,scooter,49.0,102.0,local_cuisine,budget,3,2,sightseeing,1,1049.76,2,personal_vehicle,2905.05
Bengaluru,194.4,bike,49.6,102.0,veg,mid_range,3,1,sightseeing,0,0.0,1,public_transport,1685.71
Mumbai,61.0,ev,0.15,8.5,non_veg,mid_range,2,5,cafe_hopping,1,1899.98,1,taxi,4082.68
Mumbai,128.5,car,17.5,102.0,cafe,budget,4,3,shopping,0,0.0,2,rental_vehicle,2978.92
Delhi,10.4,ev,0.19,8.5,non_veg,mid_range,3,3,adventure,1,824.72,2,taxi,3931.72
Bengaluru,81.0,bike,38.2,102.0,veg,budget,4,1,beach,1,1615.79,2,rental_vehicle,3806.13
Goa,136.3,scooter,40.1,102.0,non_veg,budget,3,1,beach,1,3823.83,2,public_transport,5362.51
Bengaluru,199.3,ev,0.16,8.5,veg,mid_range,3,5,cafe_hopping,0,0.0,3,taxi,5431.08
Kochi,125.3,car,17.9,102.0,non_veg,fine_dining,3,4,entertainment,0,0.0,2,public_transport,5691.85
Bengaluru,107.6,car,19.4,102.0,fast_food,mid_range,3,5,adventure,1,2034.35,3,personal_vehicle,7722.81
Goa,159.6,scooter,49.5,102.0,fast_food,mid_range,3,4,shopping,1,4264.24,1,rental_vehicle,6567.35
Hyderabad,65.6,car,18.0,102.0,cafe,budget,3,5,entertainment,0,0.0,4,public_transport,5249.54
Kochi,134.5,bike,48.5,102.0,cafe,budget,2,2,beach,1,4062.26,3,taxi,6396.78
Mumbai,31.0,bike,30.2,102.0,local_cuisine,budget,3,1,museum,1,1083.55,3,personal_vehicle,3319.57
Goa,159.4,scooter,45.3,102.0,non_veg,budget,3,1,museum,1,1087.27,3,public_transport,3500.12
Kochi,109.1,bike,43.5,102.0,veg,budget,3,1,cafe_hopping,1,1393.35,2,personal_vehicle,2945.93
Goa,32.3,bike,44.8,102.0,cafe,mid_range,3,2,adventure,0,0.0,1,personal_vehicle,1507.68
Kochi,41.5,scooter,53.2,102.0,non_veg,budget,2,4,shopping,0,0.0,2,rental_vehicle,2047.08
Hyderabad,54.5,car,19.5,102.0,fast_food,mid_range,3,1,entertainment,1,2323.9,2,personal_vehicle,4886.33
Bengaluru,72.2,bike,47.4,102.0,non_veg,budget,4,1,museum,0,0.0,1,taxi,1375.93
Jaipur,84.5,bike,43.6,102.0,non_veg,mid_range,3,1,adventure,1,1055.47,1,public_transport,2553.14
Jaipur,129.4,ev,0.17,8.5,veg,mid_range,3,1,museum,1,3920.31,1,public_transport,5424.46
Jaipur,44.9,scooter,46.1,102.0,fast_food,budget,3,1,shopping,1,1552.85,1,rental_vehicle,2386.1
Kochi,84.0,bike,44.9,102.0,local_cuisine,mid_range,4,2,shopping,0,0.0,4,taxi,6765.97
Kochi,148.6,ev,0.11,8.5,local_cuisine,mid_range,3,2,cafe_hopping,1,830.95,1,rental_vehicle,2450.47
Goa,102.0,ev,0.16,8.5,non_veg,mid_range,3,1,beach,1,2959.74,2,personal_vehicle,5803.35
Delhi,36.7,bike,34.1,102.0,local_cuisine,mid_range,2,1,cafe_hopping,1,3574.92,4,public_transport,6879.15
Hyderabad,123.5,ev,0.18,8.5,non_veg,mid_range,3,2,beach,0,0.0,2,rental_vehicle,3205.42
Chennai,55.9,car,20.6,102.0,local_cuisine,mid_range,3,1,shopping,1,2216.36,3,rental_vehicle,5840.67
Kochi,161.3,ev,0.15,8.5,veg,budget,4,5,sightseeing,0,0.0,3,personal_vehicle,3987.22
Delhi,166.5,scooter,49.9,102.0,local_cuisine,mid_range,4,4,shopping,1,2162.88,1,personal_vehicle,4537.0
Jaipur,59.3,scooter,46.2,102.0,fast_food,mid_range,3,2,adventure,0,0.0,1,taxi,1880.05
Goa,136.7,scooter,52.7,102.0,fast_food,mid_range,3,3,beach,1,4254.21,3,personal_vehicle,8725.58
Bengaluru,11.1,car,14.4,102.0,cafe,budget,4,3,entertainment,1,2302.24,1,taxi,3656.3
Kochi,13.3,ev,0.16,8.5,local_cuisine,budget,3,3,shopping,0,0.0,2,personal_vehicle,1940.34
Jaipur,121.5,bike,31.4,102.0,cafe,mid_range,3,2,museum,0,0.0,1,public_transport,1752.36
Bengaluru,75.0,bike,42.7,102.0,cafe,fine_dining,4,4,adventure,1,3445.87,2,public_transport,10866.17
Goa,96.4,scooter,45.4,102.0,non_veg,budget,4,4,museum,0,0.0,2,personal_vehicle,2488.77
Mumbai,152.1,car,18.0,102.0,local_cuisine,budget,3,1,museum,1,1024.24,2,personal_vehicle,3389.84
Hyderabad,42.6,car,20.4,102.0,local_cuisine,fine_dining,3,2,adventure,1,2962.65,3,rental_vehicle,10810.6
Goa,28.0,car,12.5,102.0,cafe,mid_range,2,4,beach,0,0.0,2,public_transport,2832.61
Hyderabad,105.3,car,20.9,102.0,fast_food,mid_range,3,1,entertainment,0,0.0,1,personal_vehicle,1764.04
Goa,188.7,bike,31.2,102.0,local_cuisine,budget,3,4,sightseeing,1,4100.0,1,rental_vehicle,6014.84
Mumbai,160.0,car,14.1,102.0,non_veg,mid_range,2,2,beach,0,0.0,2,personal_vehicle,2951.78
Goa,49.4,ev,0.13,8.5,local_cuisine,mid_range,3,4,museum,0,0.0,4,rental_vehicle,6344.91
Kochi,180.7,scooter,45.1,102.0,non_veg,mid_range,3,5,adventure,1,1923.41,1,taxi,4375.32
Chennai,93.9,car,15.1,102.0,veg,mid_range,3,2,sightseeing,0,0.0,1,rental_vehicle,2029.1
Mumbai,198.4,bike,47.2,102.0,cafe,fine_dining,3,4,shopping,0,0.0,1,taxi,3613.58
Kochi,169.3,car,13.2,102.0,non_veg,budget,3,3,sightseeing,0,0.0,4,personal_vehicle,5389.37
Chennai,165.4,scooter,48.5,102.0,veg,mid_range,3,4,beach,0,0.0,1,taxi,2226.56
Goa,45.2,scooter,52.8,102.0,fast_food,budget,3,5,adventure,1,2913.66,1,rental_vehicle,4330.37
Goa,161.6,car,20.9,102.0,local_cuisine,mid_range,3,5,adventure,1,893.38,1,personal_vehicle,3343.12
Kochi,152.8,bike,47.4,102.0,non_veg,budget,3,1,adventure,0,0.0,2,personal_vehicle,1755.86
Chennai,65.9,ev,0.19,8.5,cafe,fine_dining,3,3,shopping,1,2982.81,1,taxi,5902.4
Bengaluru,154.5,car,18.0,102.0,cafe,mid_range,3,2,museum,1,3622.71,1,personal_vehicle,5955.28
Goa,53.1,car,21.1,102.0,non_veg,mid_range,2,4,adventure,0,0.0,1,rental_vehicle,1673.0
Goa,19.4,bike,45.5,102.0,veg,mid_range,3,4,sightseeing,1,1539.41,1,public_transport,3291.73
Mumbai,133.8,bike,34.7,102.0,cafe,fine_dining,3,2,adventure,0,0.0,3,rental_vehicle,7884.7
Mumbai,75.6,bike,36.6,102.0,non_veg,mid_range,4,4,entertainment,1,3310.45,1,rental_vehicle,5525.6
Kochi,190.0,car,17.1,102.0,non_veg,fine_dining,3,5,beach,1,2809.18,1,taxi,6969.96
Mumbai,171.4,scooter,45.2,102.0,veg,fine_dining,2,2,beach,0,0.0,1,public_transport,2186.53
Goa,144.9,car,13.5,102.0,cafe,mid_range,3,2,adventure,0,0.0,4,taxi,6819.77
Mumbai,65.9,car,19.6,102.0,veg,budget,3,5,beach,0,0.0,1,public_transport,1668.65
Bengaluru,180.2,car,15.0,102.0,veg,mid_range,3,3,shopping,1,3993.6,3,personal_vehicle,9616.37
Kochi,139.6,scooter,44.5,102.0,local_cuisine,mid_range,3,1,shopping,0,0.0,4,taxi,5812.66
Delhi,149.3,ev,0.16,8.5,cafe,mid_range,3,3,shopping,0,0.0,4,taxi,6400.34
Jaipur,28.8,bike,39.3,102.0,fast_food,fine_dining,3,1,entertainment,0,0.0,2,taxi,5218.35
Mumbai,135.2,ev,0.12,8.5,non_veg,mid_range,3,5,museum,1,4439.2,1,public_transport,6140.76
Bengaluru,19.6,ev,0.1,8.5,veg,mid_range,3,1,sightseeing,0,0.0,2,rental_vehicle,2706.22
Jaipur,151.6,scooter,47.2,102.0,cafe,mid_range,2,1,sightseeing,0,0.0,1,rental_vehicle,1350.24
Kochi,117.5,scooter,45.7,102.0,cafe,mid_range,3,5,sightseeing,0,0.0,1,taxi,2059.17
Kochi,139.0,scooter,50.3,102.0,veg,mid_range,4,2,beach,0,0.0,2,rental_vehicle,3780.77
Kochi,170.5,car,16.2,102.0,fast_food,mid_range,2,3,sightseeing,1,1656.48,2,rental_vehicle,5272.59
Goa,18.9,ev,0.16,8.5,veg,fine_dining,4,3,beach,0,0.0,2,rental_vehicle,6550.13
Kochi,44.5,car,12.3,102.0,local_cuisine,mid_range,2,5,shopping,0,0.0,1,taxi,2049.27
Hyderabad,149.0,bike,36.3,102.0,non_veg,fine_dining,4,3,cafe_hopping,1,3130.34,1,rental_vehicle,6997.06
Jaipur,91.4,ev,0.14,8.5,cafe,mid_range,2,2,museum,0,0.0,1,public_transport,1164.61
Kochi,57.7,scooter,43.7,102.0,non_veg,mid_range,3,4,adventure,0,0.0,1,public_transport,1792.45
Goa,193.5,ev,0.12,8.5,fast_food,budget,3,3,adventure,0,0.0,1,public_transport,1226.81
Mumbai,96.3,scooter,40.4,102.0,local_cuisine,budget,3,2,sightseeing,0,0.0,1,rental_vehicle,1216.76
Hyderabad,104.4,car,16.2,102.0,local_cuisine,budget,3,1,shopping,1,1111.27,1,public_transport,2576.27
Hyderabad,13.2,scooter,42.4,102.0,non_veg,budget,3,5,museum,1,1927.03,1,rental_vehicle,3278.99
Mumbai,89.8,car,15.9,102.0,cafe,mid_range,4,1,beach,0,0.0,1,rental_vehicle,2316.19
Delhi,79.2,ev,0.2,8.5,non_veg,budget,3,4,beach,0,0.0,1,public_transport,1209.41
Jaipur,26.6,scooter,41.4,102.0,local_cuisine,budget,3,5,adventure,0,0.0,1,public_transport,1258.63
Jaipur,175.4,bike,38.8,102.0,fast_food,mid_range,3,4,entertainment,0,0.0,1,personal_vehicle,2001.34
Delhi,149.4,car,15.6,102.0,non_veg,budget,2,5,entertainment,1,1515.71,2,personal_vehicle,4625.39
Delhi,178.4,ev,0.13,8.5,veg,budget,3,4,cafe_hopping,1,1322.1,2,rental_vehicle,3660.18
Kochi,111.7,scooter,50.1,102.0,cafe,fine_dining,2,1,shopping,0,0.0,1,rental_vehicle,2069.66
Kochi,76.8,car,17.8,102.0,cafe,mid_range,4,2,entertainment,0,0.0,1,taxi,2460.98
Goa,48.3,bike,38.6,102.0,veg,budget,2,2,cafe_hopping,1,948.51,3,taxi,3681.93
Goa,65.9,ev,0.18,8.5,non_veg,mid_range,3,3,shopping,0,0.0,1,public_transport,1571.81
Bengaluru,179.0,scooter,49.0,102.0,non_veg,mid_range,3,4,sightseeing,0,0.0,1,rental_vehicle,2240.01
Goa,71.5,ev,0.17,8.5,non_veg,budget,3,5,adventure,0,0.0,2,public_transport,2399.2
Bengaluru,122.9,ev,0.13,8.5,local_cuisine,budget,3,1,shopping,1,2586.04,2,public_transport,4348.87
Delhi,147.6,scooter,44.4,102.0,veg,fine_dining,2,4,museum,0,0.0,2,taxi,4833.81
Jaipur,124.2,scooter,52.0,102.0,non_veg,mid_range,2,4,museum,0,0.0,2,taxi,2823.76
Jaipur,181.1,bike,36.2,102.0,cafe,mid_range,4,3,cafe_hopping,0,0.0,1,public_transport,2309.48
Mumbai,122.8,car,12.4,102.0,local_cuisine,budget,3,5,cafe_hopping,0,0.0,3,personal_vehicle,4608.2
Chennai,97.5,ev,0.16,8.5,cafe,fine_dining,3,3,adventure,0,0.0,1,public_transport,2837.36
Kochi,12.5,car,20.2,102.0,cafe,fine_dining,3,1,museum,0,0.0,2,rental_vehicle,4575.8
Bengaluru,125.4,ev,0.12,8.5,veg,budget,2,3,cafe_hopping,1,2443.18,2,rental_vehicle,4000.28
Jaipur,68.1,bike,39.8,102.0,local_cuisine,mid_range,3,3,sightseeing,1,1274.81,2,taxi,4615.32
Delhi,143.1,bike,46.1,102.0,fast_food,mid_range,3,5,entertainment,0,0.0,1,rental_vehicle,2219.44
Jaipur,171.5,car,14.3,102.0,non_veg,mid_range,3,3,museum,0,0.0,1,public_transport,2510.7
Goa,30.0,ev,0.15,8.5,fast_food,mid_range,3,2,entertainment,0,0.0,1,taxi,1801.78
Chennai,195.6,ev,0.16,8.5,fast_food,fine_dining,4,4,shopping,1,2048.02,4,personal_vehicle,14901.94
Kochi,149.2,ev,0.11,8.5,veg,mid_range,3,4,adventure,1,4243.38,2,rental_vehicle,7922.34
Hyderabad,160.1,scooter,48.8,102.0,veg,budget,2,3,sightseeing,0,0.0,1,rental_vehicle,1337.27
Delhi,199.6,ev,0.11,8.5,local_cuisine,mid_range,2,1,entertainment,0,0.0,2,personal_vehicle,2112.6
Kochi,96.5,bike,48.8,102.0,veg,fine_dining,2,2,sightseeing,1,2952.43,1,taxi,5129.1
Chennai,34.1,bike,43.5,102.0,local_cuisine,mid_range,3,2,beach,0,0.0,2,personal_vehicle,2636.53
Delhi,25.1,car,17.9,102.0,veg,budget,3,3,cafe_hopping,1,2174.72,2,public_transport,4044.32
Goa,70.6,ev,0.16,8.5,local_cuisine,budget,3,2,beach,1,2131.24,1,public_transport,3166.58
Goa,162.3,car,17.2,102.0,cafe,budget,3,2,museum,1,3086.35,1,rental_vehicle,4923.23
Jaipur,12.5,bike,35.6,102.0,cafe,mid_range,3,5,beach,0,0.0,2,public_transport,3658.23
Bengaluru,94.1,car,14.0,102.0,fast_food,mid_range,3,1,shopping,1,2852.34,3,rental_vehicle,7251.41
Bengaluru,159.0,bike,30.3,102.0,fast_food,fine_dining,3,4,beach,0,0.0,1,rental_vehicle,3659.36
Goa,169.1,car,18.7,102.0,cafe,budget,2,2,beach,0,0.0,2,taxi,2660.06
Hyderabad,172.4,bike,39.7,102.0,non_veg,budget,3,5,entertainment,0,0.0,2,personal_vehicle,2735.41
Hyderabad,28.6,scooter,52.3,102.0,veg,mid_range,2,3,adventure,0,0.0,1,rental_vehicle,1387.65
Delhi,197.0,ev,0.11,8.5,veg,budget,2,5,entertainment,0,0.0,4,public_transport,4129.56
Delhi,42.3,ev,0.16,8.5,fast_food,mid_range,3,4,beach,0,0.0,1,rental_vehicle,1855.07
Goa,191.8,ev,0.15,8.5,cafe,budget,2,2,cafe_hopping,0,0.0,2,personal_vehicle,1625.91
Hyderabad,93.0,car,15.5,102.0,fast_food,mid_range,3,2,adventure,1,3501.9,1,personal_vehicle,5453.39
Mumbai,150.5,scooter,42.7,102.0,fast_food,budget,3,4,beach,0,0.0,3,public_transport,3451.77
Kochi,86.5,car,17.7,102.0,local_cuisine,mid_range,3,4,cafe_hopping,1,4054.53,4,personal_vehicle,11657.49
Chennai,49.6,car,15.0,102.0,fast_food,mid_range,3,5,entertainment,0,0.0,1,personal_vehicle,2257.73
Jaipur,52.7,ev,0.17,8.5,fast_food,budget,3,4,entertainment,0,0.0,2,personal_vehicle,2067.38
Chennai,161.3,scooter,47.7,102.0,cafe,mid_range,2,5,adventure,0,0.0,2,personal_vehicle,3006.61
Chennai,104.3,bike,34.9,102.0,cafe,budget,2,3,cafe_hopping,0,0.0,1,public_transport,1100.25
Bengaluru,145.7,ev,0.14,8.5,cafe,budget,3,1,museum,0,0.0,1,rental_vehicle,1103.19
Mumbai,163.6,bike,45.0,102.0,fast_food,budget,3,1,shopping,0,0.0,2,rental_vehicle,2031.73
Bengaluru,92.8,bike,41.8,102.0,non_veg,budget,3,3,cafe_hopping,1,3658.88,2,rental_vehicle,5784.05
Chennai,124.9,ev,0.16,8.5,veg,budget,3,1,cafe_hopping,0,0.0,3,public_transport,2118.57
Jaipur,117.3,scooter,53.3,102.0,cafe,fine_dining,4,2,museum,0,0.0,3,taxi,9887.19
Kochi,58.7,car,21.0,102.0,non_veg,fine_dining,3,4,museum,0,0.0,2,taxi,6006.59
Hyderabad,69.4,ev,0.19,8.5,cafe,fine_dining,3,3,museum,1,3359.13,4,taxi,14068.9
Delhi,49.3,scooter,45.5,102.0,fast_food,mid_range,3,5,entertainment,0,0.0,1,rental_vehicle,2059.76
Hyderabad,185.1,ev,0.19,8.5,local_cuisine,mid_range,3,3,cafe_hopping,0,0.0,2,taxi,3325.44
Chennai,181.6,scooter,41.6,102.0,non_veg,budget,3,2,sightseeing,0,0.0,3,public_transport,2761.28
Bengaluru,155.3,bike,48.2,102.0,non_veg,fine_dining,3,1,cafe_hopping,0,0.0,2,rental_vehicle,5051.29
Delhi,162.5,scooter,40.1,102.0,fast_food,fine_dining,3,3,entertainment,1,1957.8,3,personal_vehicle,9672.87
Jaipur,144.0,car,12.8,102.0,local_cuisine,mid_range,3,5,cafe_hopping,1,2559.26,3,taxi,9270.21
Bengaluru,114.3,scooter,46.0,102.0,cafe,mid_range,3,3,museum,1,4250.21,4,public_transport,10066.2
Delhi,99.1,ev,0.17,8.5,veg,budget,2,2,shopping,0,0.0,1,public_transport,865.71
Delhi,54.3,car,14.5,102.0,cafe,budget,3,5,adventure,1,1619.61,1,public_transport,3255.79
Delhi,110.2,bike,40.4,102.0,cafe,budget,2,1,adventure,0,0.0,1,rental_vehicle,1057.24
Goa,110.7,ev,0.14,8.5,cafe,mid_range,3,2,shopping,1,1308.24,1,public_transport,2756.6
Bengaluru,186.9,car,15.2,102.0,veg,fine_dining,3,4,entertainment,0,0.0,1,personal_vehicle,4095.04
Kochi,151.0,car,19.5,102.0,fast_food,budget,3,1,cafe_hopping,0,0.0,1,taxi,2074.42
Jaipur,76.3,car,19.4,102.0,veg,mid_range,2,4,beach,1,1661.09,1,rental_vehicle,3643.58
Goa,162.5,bike,44.8,102.0,fast_food,mid_range,3,2,cafe_hopping,1,917.37,2,taxi,4042.94
Mumbai,163.5,scooter,54.8,102.0,non_veg,mid_range,4,4,shopping,0,0.0,2,rental_vehicle,4203.32
Bengaluru,54.6,car,12.2,102.0,local_cuisine,mid_range,2,1,adventure,0,0.0,1,public_transport,1444.29
Hyderabad,45.6,car,12.6,102.0,local_cuisine,mid_range,3,3,beach,1,3528.42,2,personal_vehicle,6500.77
Kochi,138.1,car,19.8,102.0,fast_food,mid_range,2,4,shopping,1,1503.48,3,personal_vehicle,5674.04
Kochi,24.8,car,16.8,102.0,cafe,fine_dining,2,5,adventure,0,0.0,2,personal_vehicle,4402.2
Chennai,165.7,car,21.8,102.0,cafe,budget,3,5,beach,1,2448.18,2,rental_vehicle,6064.2
Bengaluru,46.9,bike,40.1,102.0,veg,mid_range,2,5,shopping,0,0.0,1,personal_vehicle,1468.29
Mumbai,76.9,car,19.0,102.0,fast_food,fine_dining,2,2,sightseeing,0,0.0,2,taxi,4151.29
Kochi,100.9,car,18.3,102.0,cafe,budget,4,3,shopping,1,3790.59,1,personal_vehicle,5875.98
Kochi,77.6,car,20.2,102.0,local_cuisine,mid_range,3,1,shopping,1,3233.73,2,taxi,6559.8
Goa,121.4,ev,0.14,8.5,fast_food,mid_range,2,3,shopping,0,0.0,1,rental_vehicle,1474.86
Hyderabad,88.3,ev,0.17,8.5,veg,fine_dining,3,3,museum,0,0.0,1,taxi,3186.53
Kochi,66.6,bike,34.6,102.0,veg,budget,3,1,beach,1,1398.27,4,taxi,4493.55
Bengaluru,178.1,ev,0.11,8.5,veg,budget,2,5,museum,0,0.0,1,personal_vehicle,1255.46
Jaipur,74.4,scooter,47.5,102.0,fast_food,budget,3,3,cafe_hopping,0,0.0,3,rental_vehicle,3121.79
Bengaluru,59.7,bike,38.9,102.0,cafe,budget,4,3,sightseeing,0,0.0,1,taxi,1667.43
Hyderabad,147.8,bike,47.0,102.0,fast_food,fine_dining,3,4,museum,1,2450.04,1,rental_vehicle,5574.39
Jaipur,98.2,scooter,49.5,102.0,veg,budget,2,1,shopping,0,0.0,1,public_transport,864.61
Delhi,111.0,scooter,54.4,102.0,local_cuisine,mid_range,3,4,sightseeing,1,1733.04,1,rental_vehicle,3320.59
Goa,17.5,bike,37.2,102.0,cafe,mid_range,3,4,shopping,0,0.0,2,public_transport,3262.35
Hyderabad,148.9,scooter,52.8,102.0,fast_food,budget,3,5,beach,0,0.0,1,public_transport,1422.61
Goa,100.0,ev,0.16,8.5,local_cuisine,fine_dining,2,3,museum,0,0.0,1,rental_vehicle,2338.17
Jaipur,144.3,bike,32.4,102.0,fast_food,budget,3,5,museum,1,3406.04,4,personal_vehicle,8710.7
Kochi,142.3,scooter,47.9,102.0,non_veg,budget,3,1,entertainment,0,0.0,2,taxi,2036.16
Hyderabad,124.1,bike,44.1,102.0,cafe,mid_range,4,5,entertainment,1,3620.18,2,taxi,8216.46
Chennai,124.5,bike,38.2,102.0,non_veg,budget,3,2,museum,1,1487.37,1,taxi,2761.82
Jaipur,135.1,scooter,51.2,102.0,cafe,budget,2,4,cafe_hopping,0,0.0,1,rental_vehicle,1407.74
Kochi,73.9,car,12.4,102.0,veg,mid_range,2,3,shopping,1,2047.89,1,personal_vehicle,3827.47
Kochi,96.9,bike,38.6,102.0,local_cuisine,budget,3,2,entertainment,0,0.0,3,rental_vehicle,2889.66
Mumbai,160.5,bike,31.1,102.0,cafe,mid_range,3,1,museum,0,0.0,1,personal_vehicle,1709.03
Bengaluru,127.2,car,17.8,102.0,non_veg,budget,3,5,adventure,0,0.0,1,taxi,2343.35
Jaipur,143.2,ev,0.18,8.5,non_veg,mid_range,3,3,adventure,0,0.0,1,rental_vehicle,2096.79
Jaipur,31.5,scooter,53.7,102.0,cafe,budget,2,3,museum,0,0.0,2,rental_vehicle,1761.0
Mumbai,151.3,scooter,45.7,102.0,local_cuisine,budget,3,2,shopping,0,0.0,1,taxi,1529.81
Kochi,155.6,ev,0.12,8.5,cafe,mid_range,3,5,sightseeing,0,0.0,1,rental_vehicle,2238.31
Delhi,138.5,car,18.3,102.0,local_cuisine,mid_range,3,3,beach,1,949.24,1,taxi,3500.71
Jaipur,38.1,car,20.5,102.0,cafe,budget,3,5,cafe_hopping,0,0.0,2,personal_vehicle,2385.95
Chennai,26.5,ev,0.14,8.5,local_cuisine,budget,3,5,shopping,1,3580.27,4,taxi,8302.0
Bengaluru,79.0,scooter,46.4,102.0,cafe,budget,3,5,entertainment,0,0.0,2,rental_vehicle,2629.64
Kochi,63.7,ev,0.2,8.5,non_veg,budget,3,4,shopping,1,2407.76,3,rental_vehicle,5475.89
Mumbai,190.1,car,18.5,102.0,non_veg,mid_range,3,1,cafe_hopping,0,0.0,2,rental_vehicle,3528.99
Goa,77.4,ev,0.2,8.5,fast_food,mid_range,3,2,sightseeing,0,0.0,2,taxi,2953.26
Chennai,63.6,ev,0.15,8.5,non_veg,fine_dining,2,3,entertainment,0,0.0,4,taxi,8097.12
Jaipur,174.2,ev,0.19,8.5,local_cuisine,mid_range,3,1,adventure,1,4488.19,1,taxi,5802.04
Hyderabad,15.8,ev,0.19,8.5,non_veg,mid_range,3,4,museum,0,0.0,2,personal_vehicle,3100.89
Bengaluru,43.4,ev,0.13,8.5,local_cuisine,fine_dining,3,1,beach,0,0.0,1,rental_vehicle,2701.08
Jaipur,11.4,ev,0.15,8.5,cafe,budget,3,2,adventure,0,0.0,2,personal_vehicle,1662.85
Hyderabad,130.8,scooter,40.6,102.0,veg,budget,2,4,museum,1,2491.12,1,rental_vehicle,3869.28
Chennai,31.3,ev,0.19,8.5,cafe,mid_range,4,4,shopping,0,0.0,4,public_transport,7902.84
Hyderabad,20.9,scooter,47.6,102.0,local_cuisine,mid_range,3,5,museum,0,0.0,1,personal_vehicle,1644.89
Mumbai,86.9,bike,41.8,102.0,non_veg,mid_range,2,3,sightseeing,0,0.0,2,public_transport,2483.88
Goa,189.5,car,14.6,102.0,veg,fine_dining,2,2,entertainment,1,1137.91,1,rental_vehicle,4646.06
Mumbai,112.1,bike,30.5,102.0,non_veg,mid_range,3,1,museum,1,1863.79,2,personal_vehicle,4634.48
Goa,142.0,scooter,41.4,102.0,fast_food,mid_range,3,3,entertainment,0,0.0,3,taxi,4980.29
Delhi,55.5,ev,0.15,8.5,cafe,mid_range,3,5,beach,1,1493.77,2,rental_vehicle,5168.28
